net profit / total assets,working capital / total assets,retained earnings / total assets ,book value of equity / total liabilities,sales / total assets,gross profit / short-term liabilities,(gross profit + depreciation) / sales,(total liabilities * 365) / (gross profit + depreciation),gross profit / total assets,gross profit / sales,profit on operating activities / total assets,gross profit (in 3 years) / total assets,(equity - share capital) / total assets,profit on operating activities / financial expenses,working capital / fixed assets,(gross profit + interest) / sales,operating expenses / short-term liabilities,profit on sales / total assets,total sales / total assets,constant capital / total assets,(current assets - inventory - receivables) / short-term liabilities,profit on operating activities / sales,(current assets - inventory) / short-term liabilities,EBITDA (profit on operating activities - depreciation) / total assets,EBITDA (profit on operating activities - depreciation) / sales,(short-term liabilities * 365) / cost of products sold) ,equity / fixed assets,working capital,total costs /total sales,long-term liabilities / equity,defaulted
0.11925,0.57968,0.0,4.463,1.3701,0.65782,0.74241,65.685,0.11925,0.087033,0.0,0.38375,0.7781100000000001,0,2.4249,0.19485,0.43572,0.0039966,1.3701,0.81695,2.1441,0,3.5217,-0.89794,-0.65538,2.2951,3.4175,2985.3,0.12264,0,0
-0.016836,0.85993,0,7.4233,2.7149,-0.11211,0.0028396,5620.9,-0.013309,-0.0049023,-0.034408,0.5614,0.82669,?,40.28,-0.0049023,23.158,-0.034408,2.7149,0.88128,6.5545,-0.012674,8.2435,-0.055427,-0.020416,0.043181,41.28,850.55,1.0049,0.0,0
0.026806,0.083793,0,0.60565,1.0997,0.055932,0.088803,2327.7,0.026806,0.024375,0.033949,0.21593,0.026806,4.6397,0.19177,0.029517,2.3421,-0.022725,1.0997,0.43017,0.092535,0.03087,0.67442,-0.036905,-0.033558,0.42697,0.86325,2078.4,0.97707,0.14042000000000002,0
-0.059373,-0.18295999999999998,-0.083078,0.76136,0.98731,-0.11003,-0.051842,-5916.5,-0.050270999999999996,-0.074408,-0.028475,-0.06894600000000001,0.43226000000000003,-0.41612,-0.25198,-0.074408,1.4978,-0.028475,0.68787,0.54313,0.059368,-0.042147,0.31165,-0.043722000000000004,-0.064714,0.66765,0.59532,-17333.0,1.0129,0.25649,0
0.012293,-0.6242,0.083006,0.036944,1.0027,0.013331,0.0096946,6279.7,0.012293,0.0021262,0.052009,0.083006,0.035627,0.090191,-0.88909,0.0021262,6.2534,0.052009,5.8197,0.077867,0.01138,0.0089951,0.1601,0.008249,0.0014267,0.15991,0.050746,-2566.7,0.99734,1.1856,0
0.13477,0.42361,0.35147,1.2832,3.1618,0.35261,0.058744,860.7,0.15444,0.048844,0.17499,0.25587,0.48624,6.8745,3.0605,0.054857,6.8262,0.17207,3.1618,0.56202,0.096251,0.055345,1.4751,0.14369,0.045445,0.1465,4.0605,1173.9,0.95363,0.0,0
0.0032103,-0.35513,0,0.17251,0.8771899999999999,0.0061556,0.042332,8383.2,0.0045327,0.0051673,0.010487,0.065647,0.088111,1.6433,-0.57393,0.010442,1.1755,0.011618,0.87719,0.26364,0.062827,0.011956,0.44829,-0.022114,-0.02521,0.85072,0.23778,-3008.5,0.9947,0.79185,0
0.069292,0.062753,0,3.1723,0.77812,0.36581,0.10739,1046.9,0.083562,0.10739,0.08849,0.22696,0.20517,9.8223,0.088532,0.10739,3.1088,0.067993,0.77812,0.76032,0.80913,0.11372,1.2747,0.08849,0.11372,0.32167,1.0727,678.22,0.8959,0.0,0
0.062236,0.0036633,0.084249,1.7804,1.0448,0.4384,0.047102,1951.6,0.061786,0.043688,0.06472,0.068634,0.63414,0.47811,0.0042825,0.043688,9.605,0.06472,1.4381,0.84938,0.075703,0.045762,1.0095,0.059891,0.042348,0.10411,0.74133,2662.0,0.95716,0.33943,0
0.077426,-0.04089,0.12969,0.87594,1.1128,0.34775,0.13973,1430.5,0.097911,0.10058,0.10186,0.16591,0.46693,1.1644,-0.05385,0.10058,3.107,0.10186,0.99585,0.71845,0.16657,0.10464,0.62389,0.063755,0.065493,0.32185,0.61492,-1014.0,0.89863,0.53865,0
-0.11724,0.40484,0.045505,7.5885,0.87389,-1.2229,-0.14357,-355.94,-0.11759,-0.14357,-0.12162,0.092028,0.87017,-1.2976,0.81128,-0.14357,9.7471,-0.12162,0.84337,0.88868,0.90073,-0.14849,1.8554,-0.12162,-0.14849,0.1026,1.7438,6461.5,1.1443,0.021276,0
-0.01471,-0.19295,0,0.44347,1.6512,-0.021299,0.0053157,28809,-0.01471,-0.0089087,-0.023368,0.069476,0.28367,?,-0.38411,-0.0089087,2.3475,0.029957,1.6512,0.30723,0.28594,-0.014152,0.33972,-0.046855,-0.028376,0.42599,0.61161,-524.17,1.0088,0.0,0
0.025303,0.49353,0,2.1015,1.6532,0.10833,0.042389,1679.4,0.034927,0.021127,0.042346,0.06034,0.60886,1.1828,2.6815,0.024685,4.5634,0.18184,1.6532,0.67757,0.12381,0.025614,1.9672,0.0071958,0.0043527,0.21913,3.6815,2154.8,0.97941,0.0,0
0.057699,0.3603,0.10005,1.6762,1.0274,0.20016,0.046176,1125.9,0.073126,0.028511,0.06192,0.12884,0.61239,0.24804,1.3133,0.028511,6.833,0.06192,2.5854,0.61239,0.04746,0.024142,0.95196,0.016611,0.0064764,0.14635,2.2321,51984.0,0.9733,0.0,0
0.013428,0.091025,0,8.2215,0.82635,0.27718,0.021207,2258.6,0.017525,0.021207,0.013123,0.0071885,0.87403,486.23,0.10763,0.02124,7.8508,-0.0079813,0.82635,0.89156,1.4906,0.01588,2.2279,0.013123,0.01588,0.12738,1.0542,134.91,0.60069,0.0,0
-0.078465,-0.16676,-0.37449,1.91,1.3653,-0.22833,-0.027696,-3317.2,-0.078465,-0.057473,-0.07605,-0.12219,-0.45295,-26.398,-0.20259,-0.057473,4.3665,-0.12755,1.3653,0.65635,0.006461,-0.055704,0.21459,-0.1167,-0.085481,0.22902,0.79741,-782.52,1.1012,0.0,0
0.0023022,0.37742,0,4.2051,1.8229,0.041713,0.058811,654.1,0.008014,0.0043963,0.022703,0.45018,0.79749,1.5127,0.8768,0.0083766,9.3724,0.022268,1.8229,0.80788,0.15771,0.012455,0.82758,-0.076489,-0.04196,0.1067,1.8768,2179.6,0.99564,0.0,0
-0.076734,-0.30335,-0.36654,-0.20964,0.26148000000000005,-0.093079,-0.27653,-6387,-0.076734,-0.29346,0,?,-0.29954,?,-0.63336,-0.58693,0.24678,0.087758,0.26148,-0.26525,0.20111,0,0.32784,-0.0044289,-0.016938,4.0522,-0.5538,-796.02,0.78011,0.0,0
0.037684,0.83863,0,1.9356,1.6959,0.7219,0.056461,1298.5,0.066517,0.039222,0.084442,?,0.59158,3.8362,12.114,0.046748,17.296,0.10221,1.6959,0.90786,5.3732,0.049792,8.3849,0.055206,0.032553,0.057817,9.5243,618.69,0.96088,0.37688,0
0.048662,-0.11437,0.053517,4.1996,1.0832,0.25333,0.25405,1439.2,0.048662,0.25377,0.054416,0.053517,0.80671,3.074,-0.12401,0.25377,0.92154,0.054416,0.23238,0.80671,0.20243,0.28378,0.40035,0.054362,0.2835,1.0851,0.87469,-785.42,0.92316,0.0,0
0.031477,0.53148,0.2513,1.2393,1.0495,0.20954,0.039786,2496.1,0.043625,0.026582,0.072688,0.32049,0.55339,0.46481,2.0415,0.026582,7.5114,0.072688,1.6422,0.79172,0.087628,0.044291,1.0636,0.051018,0.031087,0.13313,2.1257,9231.1,0.95288,0.43068,0
0.71418,0.87202,1.4671,8.096,1.4962,8.199,0.33789,44.053,0.88545,0.33436,0.88492,1.8165,0.87433,4.9999,43.635,0.33436,16.389,0.88492,2.6593,0.87433,5.4799,0.33417,8.3981,0.87559,0.33064,0.061018,43.751,16335.0,0.66835,0.0,0
0.012908,0.090532,0.33541,5.8523,1.1734,0.12985,0.14936,1906.8,0.018949,0.10132,0.028067,0.36611,0.85406,1.7609,0.11857,0.10132,1.0922,0.028067,0.1896,0.85406,0.058991,0.15007,0.2431,0.019082,0.10203,0.91558,1.1186,471.12,0.85222,0.0,0
0.087175,0.72507,0,4.4433,1.1002,0.59067,0.12694,480.11,0.10851,0.098626,0.10428,0.30174,0.796,12.218,7.9483,0.098626,5.415,0.10545,1.1002,0.81629,1.7024,0.094784,3.5323,0.073132,0.066469,0.18467,8.9483,1786.8,0.90258,0.0,0
0.013057,0.24768,-0.0243,1.3283,0.991,0.01433,0.024887,3469.3,0.0058266,0.0033896,0.0099853,-0.03305,0.54009,0.057567,0.71645,0.0033896,4.2659,0.0099853,1.7696,0.54009,0.042,0.005809,1.3248,-0.026967,-0.015688,0.23442,1.5623,27414.0,1.0091,0.0,0
0.19009,0.5432,0.52373,10.827,1.2105,2.8661,0.1976,107.24,0.23737,0.16446,0.2474,0.65624,0.90722,2.0749,1.4525,0.16446,14.397,0.2474,1.4516,0.90819,1.5656,0.17141,4.8658,0.19957,0.13828,0.069458,2.4258,37823.0,0.82614,0.0010742,0
-0.14831,0.2221,0,19.059,1.5675,-2.975,-0.072343,-160.47,-0.14831,-0.094619,-0.15102,-0.072919,0.30837,-9004.3,0.30506,-0.094608,35.388,-0.18668,1.5675,0.95015,1.2186,-0.096348,4.8488,-0.18594,-0.11862,0.028258,1.3051,304.56,1.1255,0.0,0
-0.049541,0.11177,0.11036,0.096761,0.97511,-0.14415,0.0026091,1.578e+005,-0.043534,-0.059171,-0.030009,0.1566,0.080303,-0.39772,0.19065,-0.059171,2.4984,-0.030009,0.74989,0.60822,0.011723,-0.040788,0.295,-0.075462,-0.10257,0.40025,0.13698,3506.2,1.0255,6.5741,0
0.30004,0.5625,0,49.769,1.3242,15.233,0.2351,23.093,0.30004,0.22658,0.2969,0.83542,0.15268,62.526,1.3463,0.22658,52.271,0.29554,1.3242,0.9803,15.311,0.2242,26.244,0.28562,0.21569,0.019131,2.3463,2343.5,0.78109,0.0,0
0.00027388,-0.39338,0.4295,0.37073,0.99221,0.0059552,0.091539,2211.2,0.0043011,0.0033025,0.0052529,0.48913,0.26775,0.040019,-0.58613,0.0033025,1.8174,0.0052529,1.3571,0.26775,0.014477,0.0040333,0.19029,-0.10967,-0.084204,0.55023,0.39894,-4079.2,1.0079,0.0,0
-0.12485,0.60137,-0.059972,0.77901,1.6347,-0.41119,-0.054034,-2322.8,-0.12485,-0.076375,0,-0.18482,0.33692,?,6.3302,-0.15275,4.5452,0.013655,1.6347,0.43789,1.1151,0,2.14,-0.03652,-0.022341,0.22001,4.6093,1131.6,0.84609,0.0,0
0.20985,0.040238,0.43284,2.7686,1.0795,1.257,0.14687,229.24,0.24927,0.11291,0.21659,0.52581,0.56378,1.059,0.052844,0.11291,10.313,0.21659,2.312,0.5691,0.15134,0.098109,0.82549,0.14162,0.064151,0.096966,0.7404,5477.4,0.9264,0.0094419,0
0.073647,0.24967,0.21128,1.8916,1.0305,0.24879,0.085368,683.57,0.073647,0.038084,0.08998,0.21128,0.58483,0.47949,0.54956,0.038084,6.3393,0.08998,1.9812,0.59798,0.19605,0.046529,0.97162,-0.0014613,-0.00075565,0.15775,1.2873,4199.6,0.97039,0.02249,0
0.11677,0.72152,0.52531,13.083,1.2439,2.0495,0.28149,149.73,0.14483,0.23666,0.12051,0.6497,0.92449,2.4496,3.472,0.23666,6.9618,0.12051,0.65007,0.92449,8.8823,0.19692,10.033,0.093081,0.1521,0.14364,4.4487,14684.0,0.80389,0.0,0
0.41319,0.038074,0,105.87,1.3146,44.157,0.31431,8.266,0.41319,0.31431,0.41319,0.88194,0.3171,74229,0.03997,0.31431,96.331,0.41319,1.3146,0.99064,1.8483,0.31432,5.069,0.41319,0.31432,0.010381,1.04,6.84,0.68569,0.0,0
-0.22048,-1.1202,-0.38092,-0.27332,0.80319,-0.1568,-0.27524,-3771.4,-0.20994000000000002,-0.44594,-0.13222,-0.37039,-0.36595,-2.2557,-1.4337,-0.44594,0.43779,-0.13222,0.48978999999999995,-0.36595,0.018885,-0.28085,0.10558,-0.21258000000000002,-0.45155,2.2842,-0.46836,-19141.0,1.245,0,0
-0.17222,-0.045498,-1.291,2.0865,1.9764,-0.53157,-0.086287,-693.44,-0.17222,-0.087142,0,-0.50324,-1.2109,?,-0.06306,-0.17428,4.2382,0.0033468,1.9764,0.67601,0.032037,0,0.77322,-0.0016883,-0.00085425,0.23595,0.93694,-27.488000000000003,0.69492,0.0,0
0.013266,0.20521,0,1.7629,3.3554,0.066535,0.046433,847.93,0.013266,0.0039538,0.019591,0.50854,0.60321,3.0934,0.34466,0.0054717,16.848,-0.0039898,3.3554,0.75377,0.3416,0.0058387,1.7389,-0.12294,-0.03664,0.059354,1.0717,294.41,0.99608,0.18134,0
0.10938,0.89636,0,15.637,1.1095,1.8198,0.098586,200.57,0.10938,0.098586,0.051096,1.5846,0.50459,0.42458,20.592,0.098586,17.552,0.054526,1.1095,0.93989,13.226,0.046052,15.913,0.051096,0.046052,0.056974,21.592,102.96,0.91514,0.0,0
0.0748,0.50334,0,9.3198,1.8238,1.0377,0.085689,226.32,0.095479,0.052353,0.094976,0.59116,0.84086,60.924,1.2439,0.052397,18.722,0.10118,1.8238,0.9031,2.2273,0.052077,4.1477,0.034179,0.018741,0.053414,2.2318,4484.8,0.94783,0.0,0
0.056747,0.58807,0.13575,8.8767,1.1201,0.85138,0.14793,270.94,0.074285,0.092904,0.066794,0.18759,0.77938,0.93565,1.8112,0.092904,8.1817,0.066794,0.81547,0.77993,5.4566,0.083536,6.85,0.022795,0.028509,0.12222,2.4005,296780.0,0.8928,0.00070437,0
0.07064,-0.061624,0,4.0562,0.14403,0.58831,0.81045,618.42,0.083337,0.5786,0.087711,0.23315,0.79428,14.522,-0.066985,0.59311,0.39657,0.087855,0.14403,0.80222,0.27728,0.60897,0.56497,0.054318,0.37712,2.5216,0.87201,-388.08,0.44538,0.0,0
0.012769,0.2258,-0.0058746,0.81796,0.20556999999999997,0.23767,0.23788,4105.8,0.013636,0.066332,0.02288,-0.041078,0.44583,2.1079,0.31499,0.11891,3.0424,0.031012,0.20557,0.569,3.5446,0.1113,4.2005,-0.012384,-0.060242,0.32868,0.62767,5531.4,0.94313,0.26463000000000003,0
-0.012887,0.32758,0.065853,176.19,0.34755,-2.3007,-1.0372,-159.03,-0.012887,-1.0397,-0.023872,0.066233,0.98686,-6.6938,0.49126,-1.0397,6.3669,-0.023872,0.028449,0.98686,58.658,-1.926,59.484,-0.023903,-1.9285,0.15706,1.4799,118570.0,2.8773,0.0,0
-0.085974,-0.11147,-0.028543,0.24438,0.78425,-0.19196,-0.10642,-3514.6,-0.085974,-0.10963,0,-0.23243,-0.11452,0,-0.16798,-0.22182,1.5226,0.0035706,0.78425,0.50723,0.013547,0,0.7166,-0.0025175,-0.00321,0.65676,0.29594,-2814.5,0.87201,1.5828,0
0.037719,0.16811,0,0.25527,2.33,0.072232,0.047748,2613.6,0.037719,0.016188,0.083158,0.23887,0.037719,1.8299,0.54283,0.029793,4.3077,0.080606,2.33,0.47781,0.15195,0.03569,0.97345,0.0096228,0.0041299,0.23214,0.65664,394.44,0.98386,1.3496,0
0.0003909,-0.037902,0,1.4448,1.1976,0.0033749,0.049387,2524.2,0.0013804,0.0011526,0.0015177,0.088524,0.080664,0.50535,-0.060269,0.0033969,3.0507,-0.050199,1.1976,0.59098,0.01124,0.0012672,0.60689,-0.056248,-0.046967,0.32779,0.93973,-74.27199999999999,0.9989,0.0,0
0.09213,0.13264,0,0.23889,3.3662,0.14506,0.037761,2317.8,0.11709,0.034783,0.14134,0.21689,0.1595,5.8275,2.2037,0.037195,3.9972,0.13982,3.3662,0.19283,0.047425,0.041988,0.83911,0.13132,0.03901,0.25018,3.2037,597.03,0.96527,0.0,0
-0.081377,-0.58084,-0.51117,0.11497,0.25183,-0.12893,-0.32013,-4060.6,-0.081377,-0.32315,0,-0.21005,-0.59252,0,-0.61163,-0.64624,0.24505,0.011217,0.25183,0.10312,0.010149,0,0.032372,-0.00075884,-0.0030133,4.0809,0.10858,-6304.1,0.61801,0.0,0
0.03837,0.14687,0.060592999999999994,2.0675,1.0499,0.16719,0.10426,1013.8,0.048783,0.045307,0.049602999999999994,0.081621,0.6447,0.48369,0.26164,0.045307,3.5147,0.049602999999999994,1.1006,0.66475,0.19948,0.046068,0.74739,-0.013876,-0.012887,0.28452,1.1485,48193.0,0.95243,0.0311,0
0.014108,0.11181,0.31781,1.2405,1.0477,0.091233,0.11026,1386.7,0.018019,0.017305,0.044978,0.39301,0.54109,0.45254,0.16189,0.017305,5.0322,0.044978,1.0489,0.77978,0.019376,0.043194,0.56457,-0.051815,-0.049759,0.19872,0.78341,2133.2,0.95448,0.44113,0
-0.095965,-0.078826,-0.14554,-0.015017,2.8022,-0.15342,-0.025361,-5214.3,-0.095965,-0.034246,0,-0.34555,-0.24151,0,-0.17389,-0.068733,4.4449,0.016603,2.8022,0.34807,0.0067,0,0.40406,-0.024898,-0.0088853,0.22497,-0.033632,-505.15,0.99756,-23.83,0
0.026101,0.17966,0.0,0.63825,1.5419999999999998,0.056508,0.035502,4069.9,0.032046,0.020782,0.052959000000000006,0.092918,0.36456,1.9359,0.70946,0.02959,2.7191,-2.7953e-05,1.5419999999999998,0.40501,0.0029773,0.034345,0.18101,0.030262,0.019625,0.36777,1.5384,861.26,0.98005,0.039582,0
-0.068454,0.1316,-0.64731,0.15658,0.94876,-0.080962,-0.0050143,-25443,-0.053901,-0.021864,0.0035325,-0.64731,0.13492,0.013595,0.64939,-0.021864,3.903,0.0035325,2.6857,0.33083,0.010442,0.0014329,0.37409,-0.038007,-0.015417,0.25622,0.66579,2220.6,1.054,1.4521,0
0.037428,0.038416,0.28216,0.94166,1.0879,0.15602,0.070821,2439.8,0.046699,0.042925,0.055254,0.051149,0.41584,2.5326,0.058007,0.042925,3.1167,0.1613,1.0879,0.70068,0.10633,0.050788,0.769,0.024905,0.022893,0.32085,0.73231,1.1283,0.86152,0.44476000000000004,0
0.046549,0.32246,0.1148,0.96387,1.0266,0.12237,0.033924,2031.4,0.055952,0.020918,0.071616,0.12793,0.48677,0.27487,1.4637,0.020918,5.6982,0.071616,2.6858,0.53453,0.25306,0.026775,1.1672,0.03683,0.013769,0.1755,2.2095,4027.4,0.97408,0.09812799999999999,0
-0.16283,0.04568,-0.033483,1.4143,0.9183100000000001,-0.40224,-0.13933,-1072.1,-0.16283,-0.16462,-0.14919,0.0029211,0.57254,-1.3851,0.083129,-0.16462,2.6608,-0.14919,0.99242,0.57254,0.18401,-0.15083,0.56085,-0.17421,-0.17612,0.37583,1.0419,683.38,1.089,0.0,0
-0.030924,0.21696,0,359.44,0.026668999999999998,-11.146,-0.47486,-79.965,-0.030924,-1.1596,-0.030926,-0.20013,0.71888,?,0.27806,-1.1596,20.758,-0.030926,0.026669,0.99723,78.5,-1.1596,79.199,-0.049186,-1.8443,0.048173,1.2781,119.41,2.1596,0.0,0
0.0017836,0.031314,0,0.29032,0.92222,0.0054739,0.1502,2042.2,0.0017836,0.001934,0.0052806,0.021101,0.22368,?,0.048712,0.0061933,1.4691,0.010131,0.92222,0.48204,0.068306,0.005726,0.76637,-0.13145,-0.14254,0.68067,0.35,1186.0,0.52671,1.1424,0
0.21363,-1.0649,-1.7286,-0.89458,1.0982,0.12235,0.12837,2732.8,0.24117,0.1176,0.33308,-1.5545,-1.7633,1.7837,-11.345,0.1176,0.9474,0.33308,2.2344,-1.7633,0.03212,0.16242,0.45972,0.31098,0.15164,1.0555,-18.785,-2625.5,0.91058,0.0,0
0.019773,0.14651,0,4.393,3.1654,0.1152,0.022324,957.75,0.020861,0.0065902,0.0207,0.058154,0.80671,?,0.2179,0.0065902,17.397,0.017001,3.1654,0.81457,0.63038,0.0065393,1.3295,-0.029105,-0.0091946,0.05748,1.2114,189.92,0.99525,0.0,0
0.21344,-0.13525,0,0.94813,2.191,0.51587,0.11737,728.55,0.25717,0.11737,0.26182,0.55455,0.37818,27.799,-0.21241,0.12167,3.6192,0.25281,2.191,0.48669,0.11045,0.1195,0.51018,0.26182,0.1195,0.2763,0.76434,-623.22,0.82776,0.0,0
0.1023,0.19829000000000002,0.23703000000000002,2.6866,1.1352,0.63149,0.16595,443.45,0.12828,0.10101,0.12978,0.29264,0.68794,1.1601,0.33128,0.10101,5.507,0.12978,1.2941,0.7408600000000001,0.34179,0.10219,0.88264,0.047297000000000006,0.037241,0.18159,1.1493,10909.0,0.88087,0.076923,0
0.11359,0.74784,0,3.1449,1.8859,0.72426,0.079794,585.2,0.14081,0.074668,0.11822,0.35936,0.69969,22.082,12.951,0.077507,9.1486,0.10715,1.8859,0.80558,0.4238,0.062687,2.203,0.10855,0.057561,0.10931,13.14,2026.3,0.93645,0.061733,0
-0.02522,0.42937,0,4.7377,2.3404,-0.22712,0.02552,1065.1,-0.025213,-0.010773,-0.014824,0.17669,0.55246,-0.74803,0.9342,-0.010754,21.605,-0.057974,2.3404,0.82571,1.4618,-0.006334,2.2275,-0.099763,-0.042627,0.046286,1.7965,1686.0,1.0105,0.0,0
0.0078564,0.60312,0,1.6163,1.9053,0.026487,0.0085428,8571.2,0.010124,0.0053134,0.028737,0.14304,0.60405,0.64431,41.143,0.0059355,4.9005,0.032247,1.9053,0.61778,1.2149,0.015083,1.9603,0.022584,0.011854,0.20406,42.143,2240.4,0.99476,0.0,0
0.013679,0.25663,0,0.83655,1.0892,0.034984,0.049903,3656.4,0.018726,0.017192,0.02779,0.032403,0.021816,2.4687,1.2332,0.026056,1.9846,0.0269,1.0892,0.46472,0.0097402,0.025514,0.91035,-0.0078393,-0.0071972,0.50388,2.1889,1213.1,0.98286,0.020239,0
-0.22967,-0.040299,-0.091141,2.0353,0.62375,-0.96862,-0.65767,-427.57,-0.28522,-0.73621,-0.27985,-0.114,0.60745,-4.5056,-0.054032,-0.73621,2.1093,-0.27985,0.39301,0.61146,0.0068198,-0.72235,0.58845,-0.31028,-0.80089,0.47409,0.81446,-2330.9,1.6032,0.0065949,0
0.05934299999999999,0.30733,0.32366999999999996,1.3559999999999999,0.9929600000000001,0.18524,0.05505,1227.0,0.073546,0.03428,0.08125700000000001,0.4028,0.53838,0.37607,1.0396,0.03428,5.4421,0.08125700000000001,2.251,0.53838,0.18662,0.037874,1.2702,0.036696,0.017104,0.18375,1.8211,3651.4,1.0071,0,0
0.11664,0.12927,-0.14883,0.25407,3.1926,0.22214,0.065863,1384.1,0.14892,0.046644,0.19928,0.24308,0.18857,3.3852,0.64519,0.056689,4.4638,0.20022,3.1926,0.26076,0.10121,0.06242,0.74279,0.13793,0.043201,0.22402,1.0112,1147.5,0.95368,0.28709,0
-0.04368,0.13449,-0.25841,52.939,0.42391999999999996,-2.356,0.15223,104.86,-0.04368,-0.10304,-0.04368,0.42036,0.72536,?,0.15879,-0.10304,24.522,-0.030704,0.42392,0.98146,8.2542,-0.10304,8.2542,-0.15189,-0.3583,0.04078,1.1588,44.113,1.103,0.0,0
0.19615,0.5085,0.3868,6.1209,1.1402,1.775,0.15282,182.32,0.24044,0.13549,0.22049,0.47538,0.82914,1.4167,1.4282,0.13549,11.489,0.22049,1.8056,0.82914,0.022806,0.12426,2.5331,0.18975,0.10693,0.087038,2.3288,40459.0,0.87705,0.0,0
0.00044038,0.68238,0,1.5579,0.97103,0.001696,0.081849,1795.4,0.00044038,0.00045352,0,0.038168,0.070735,0,11.775,0.015193,2.216,0.060443,0.97103,0.74034,0.18419,0,0.95021,-0.079038,-0.081396,0.45127,10.509,1080.0,0.59941,0.21556,0
0.047587,0.10148,0.33777,4.1489,1.0962,0.52934,0.12486,653.84,0.058766,0.067851,0.036259,0.41441,0.8037,0.45892,0.12886,0.067851,7.1169,0.036259,0.89865,0.8864,0.93395,0.041865,1.2932,-0.013114,-0.015141,0.14051,1.0206,19876.0,0.91224,0.10289000000000001,0
0.03903,0.017206,0,0.21345,2.5558,0.065236,0.029298,4017.1,0.04941,0.019333,0.080955,0.067662,0.17181,2.5663,0.076339,0.02587,3.283,0.078975,2.5558,0.24259,0.026972,0.031676,0.67532,0.055486,0.02171,0.3046,0.78046,209.96,0.98528,0.37911,0
0.059738,0.20029,0.093152,3.9025,1.031,0.29286,0.059086,634.22,0.059738,0.030067,0.057586,0.093152,0.79602,0.29881,0.33621,0.030067,9.4479,0.057586,1.9891,0.79602,0.54202,0.028984,1.5977,-6.9139e-005,-3.4798e-005,0.10584,1.3362,8864.7,0.96998,0.0,0
0.013926,-0.20979,-0.0387,1.5804,1.0837,0.041845,0.36325,1008.3,0.015904,0.041988,0.029199,-0.031742,0.60069,0.83538,-0.25285,0.041988,0.91963,0.029199,0.38374,0.60069,0.33725,0.077088,0.44804,-0.09249,-0.24418,1.0874,0.72397,-24957.0,0.92279,0.0,0
0.11802,-0.35435,-0.54949,0.03808,6.392,0.12286,0.038222,1439.2,0.11802,0.018464,0.16408,?,-0.42672,3.5615,-0.89996,0.019142,6.4831,0.16439,6.392,0.036683,0.35719,0.02567,0.58124,0.037786,0.0059114,0.15425,0.093167,-38.233000000000004,0.98165,0.0,0
-0.012664,0.29992,0,1.0777,1.7341,-0.026312,0.017846,5676.9,-0.012664,-0.0073031,-0.0065003,0.56724,0.51006,-0.60098,1.371,-0.0013927,3.6119,-0.0043315,1.7341,0.51869,0.019829,-0.0037485,1.227,-0.050111,-0.028897,0.27687,2.371,1738.7,1.0073,0.0,0
0.055074,0.62238,0.16716,7.609,1.0339,0.90432,0.088175,169.95,0.073509,0.037127,0.064723,0.22471,0.61851,0.33798,2.1003,0.037127,23.559,0.064723,2.0095,0.61851,3.7418,0.03269,8.6565,-0.036348,-0.018358,0.042447,2.0872,19297.0,0.96722,0.0,0
0.029236,0.42908,0,1.9915,1.4461,0.10338,0.19596,430.56,0.029236,0.020217,0,?,0.6199,0,1.4892,0.044762,3.6566,0.0067399,1.4461,0.70888,0.28542,0,1.9482,-0.25414,-0.17574,0.27348,2.3106,5992.0,0.7201,0.064829,0
0.17797,-0.48875,-0.6744,0.013464,0.94575,0.18293,0.11425,1569.4,0.17797,0.089185,-0.092397,-0.6744,0.013197,-0.43792,-0.9474,0.089185,2.1688,-0.092397,2.3512,0.020534,0.030721,-0.046304,0.36871,-0.1424,-0.071365,0.46109,0.025582,-7643.3,1.0574,0.55589,0
0.14584,0.10095,0,1.745,0.65498,0.53416,0.26986,752.3,0.15435,0.23566,0.15828,0.50709,0.601,38.83,0.16548,0.24188,2.2736,-0.001997,0.65498,0.66291,0.025528,0.24166,1.2213,0.13588,0.20746,0.43983,1.042,3346.1,0.81582,0.042806,0
-0.17888,0.038969,0,0.20628,3.6268,-0.21578,-0.038968,-2140.9,-0.17888,-0.049321,-0.13401,-0.59798,0.08884,-2.9869,0.29513,-0.048073,4.4412,-0.05486,3.6268,0.17101,0.12611,-0.036951,0.84475,-0.17156,-0.047303,0.22517,1.2951,115.72,1.0479,0.0,0
-0.0074111,0.034544,-0.32646,0.04598,0.11752,-0.0077565,0.029868,99413,-0.0074111,-0.063062,-0.026081,?,-0.047356,-840.06,3.458,-0.062798,0.20052,-0.074067,0.11752,0.043959,0.58345,-0.22193,1.0362,-0.037003,-0.31486,4.9871,4.4004,18.915,1.0399,0.0,0
0.0049397,-0.40075,0.021843,0.18837,0.8482799999999999,0.035355,0.20342,2852.6,0.017708,0.035978,0.086007,0.058535,0.1474,1.4823,-0.44534,0.035978,1.1585,0.086007,0.67628,0.42905,0.0046113,0.17474,0.061565,0.0035901,0.007294,0.86322,0.1638,-10497.0,1.1789,1.9107,0
0.34925,0.63272,0,1.6258,2.1436,1.1005,0.814,79.661,0.34925,0.16292,0,0.56679,0.57163,0,12.672,0.36454,0,0.0090833,2.1436,0.65925,0.13537,0,1.1414,-1.3957,-0.65108,?,12.4,6255.5,0.0057498,0.064733,0
